measure,location,sex,age,cause,metric,year,val,upper,lower
5,11,3,27,976,2,2019,0.043454557945798535,0.047800666282439654,0.03938072938258804
5,88,3,27,589,2,2019,0.06795311490117888,0.07236377555714159,0.06332691130237855
5,99,3,27,491,2,2019,0.05274419670204524,0.055860485670798266,0.04995269633518528
5,121,3,27,491,2,2019,0.04311688634487977,0.04628219302879223,0.04011508664892154
5,131,3,27,1029,2,2019,0.008322311003748955,0.01020534426055815,0.006762395640641501
5,110,3,27,491,2,2019,0.06946139206310634,0.07329725693685023,0.06578215318370366
5,33,3,27,976,2,2019,0.057019049192159624,0.0627742152020205,0.052179064757559186
5,22,3,27,1029,2,2019,0.006453015361130271,0.008191262671273486,0.004991906500809646
5,66,3,27,976,2,2019,0.13380526969019652,0.14455975951124825,0.12425082215535749
5,11,3,27,1029,2,2019,0.005230705160399846,0.006076479969232791,0.004421900274781943
5,44,3,27,1029,2,2019,0.011154755541379974,0.013847256930198065,0.008940828706254783
5,55,3,27,976,2,2019,0.04866748570821468,0.05402287451317762,0.04367744818299851
5,164,3,27,976,2,2019,0.05712107659330086,0.06333078130827878,0.05134233946915776
5,164,3,27,1029,2,2019,0.003582098835067588,0.0043735549868638484,0.0028479565230637586
5,99,3,27,589,2,2019,0.07027765357089683,0.07501094367428673,0.06570077828968462
5,143,3,27,509,2,2019,0.01106116571081532,0.011955936323454432,0.010256748241586705
5,33,3,27,1029,2,2019,0.01030036073956715,0.011948584943817066,0.008700227975980008
5,153,3,27,1029,2,2019,0.005299086020322114,0.006967811044978228,0.004142650994470165
5,154,3,27,491,2,2019,0.07673516539410274,0.08042467095482826,0.07300474348025093
5,22,3,27,976,2,2019,0.16599311341786607,0.17838541002807504,0.1547927168803682
5,121,3,27,509,2,2019,0.01945536468757497,0.02070323990787586,0.018290364561628143
5,132,3,27,491,2,2019,0.054778695744078836,0.058196098863532233,0.051329313741048856
5,209,3,27,976,2,2019,0.04152449178233513,0.04606828081932447,0.037296447397751155
5,77,3,27,976,2,2019,0.06317117695131409,0.06974576343320042,0.05696414460108617
5,153,3,27,976,2,2019,0.07198789780954865,0.07957162475263874,0.06468254977546385
5,55,3,27,1029,2,2019,0.018488950890759692,0.02354953858147182,0.014803112910375714
5,110,3,27,589,2,2019,0.0997998799779219,0.10591007004770663,0.09376371868057432
5,110,3,27,509,2,2019,0.014401771131571615,0.015358902220801149,0.013505544863218998
5,12,3,27,491,2,2019,0.060566220846760215,0.06390399021715304,0.057349916207945995
5,175,3,27,976,2,2019,0.031767747844053874,0.035280153510495446,0.028683483883588243
5,45,3,27,491,2,2019,0.07946112383667231,0.08378489888584605,0.07538163274796525
5,34,3,27,509,2,2019,0.025149418051436875,0.026730193378716134,0.02369765249445344
5,142,3,27,1029,2,2019,0.007731148590028609,0.008324982162723166,0.006861228819992306
5,88,3,27,976,2,2019,0.06508211005124231,0.07243236502133338,0.058691571858481936
5,132,3,27,589,2,2019,0.11713985390094032,0.12516890089044097,0.10960504135599679
5,154,3,27,589,2,2019,0.11175968433571015,0.11860749338069268,0.104632403347232
5,165,3,27,491,2,2019,0.07402766305294566,0.07857180201302075,0.06938873687598603
5,422,3,27,589,2,2019,0.09682213947754369,0.10331209407373963,0.09033528385589348
5,175,3,27,1029,2,2019,0.00355785041858457,0.004761885126245325,0.002617521854472871
5,132,3,27,509,2,2019,0.016828076195299104,0.017993403120230404,0.01584611487310878
5,422,3,27,509,2,2019,0.014546418077690353,0.01568042517675503,0.013516258719542405
5,143,3,27,491,2,2019,0.0915706058096127,0.09545495343183487,0.08765945309828573
5,23,3,27,589,2,2019,0.10687106458335945,0.11480719793055529,0.09879114414022082
5,23,3,27,491,2,2019,0.07803838328590773,0.08232281766711,0.07425634136011472
5,67,3,27,491,2,2019,0.06336286855925294,0.065984869590899,0.060715182977790376
5,12,3,27,589,2,2019,0.1094618136311299,0.11748134061733323,0.1012904733966132
5,198,3,27,976,2,2019,0.06055707503765627,0.06719920811921466,0.05427250266744702
5,77,3,27,1029,2,2019,0.020813687030316195,0.02316782608912197,0.018779185690817105
5,45,3,27,589,2,2019,0.08643189708448687,0.09219891860414917,0.08044017502476149
5,34,3,27,491,2,2019,0.08323988780417427,0.08718259211987438,0.07929007577385458
5,12,3,27,509,2,2019,0.028487516344309554,0.030231547159825987,0.0266730979427594
5,67,3,27,509,2,2019,0.014782434657780083,0.016274370468107233,0.01337315207766224
5,165,3,27,589,2,2019,0.08832692042764033,0.0944670344848534,0.08206919144534458
5,44,3,27,976,2,2019,0.07550685115162549,0.08368196522567564,0.06821081420795189
5,78,3,27,509,2,2019,0.04753748502421648,0.048909180745885725,0.0460988694518627
5,186,3,27,976,2,2019,0.10136223197488026,0.11096111525477662,0.0927966709760722
5,132,3,27,1029,2,2019,0.009796721693237028,0.012565075624018422,0.007581449367107696
5,66,3,27,1029,2,2019,0.013927197708024253,0.015437660022641868,0.012555584918274095
5,99,3,27,976,2,2019,0.03540378879944386,0.0393774149517757,0.03140797002606144
5,121,3,27,589,2,2019,0.07621077658522517,0.08105915054722622,0.07136810646084345
5,165,3,27,509,2,2019,0.02700307697670445,0.029367122704839866,0.0247386375220531
5,187,3,27,491,2,2019,0.06490912675488371,0.07071467034898171,0.059838631677754016
5,89,3,27,491,2,2019,0.06096067409247434,0.06424481591236444,0.057601697564064934
5,210,3,27,509,2,2019,0.015383817816814846,0.016296768121003176,0.014494546000923732
5,89,3,27,509,2,2019,0.04261193373416267,0.04442286084872508,0.04071132726296811
5,34,3,27,589,2,2019,0.10382534794005406,0.11104799759375197,0.09592863138080887
5,198,3,27,1029,2,2019,0.006148845136461312,0.007551352384391522,0.0048458418276276696
5,143,3,27,589,2,2019,0.12138314835726047,0.12953860036327255,0.11302503923870079
5,110,3,27,976,2,2019,0.10701007864233543,0.11732655257792124,0.09772692806195964
5,121,3,27,1029,2,2019,0.007210363506755489,0.009024603088038754,0.005637115834590758
5,88,3,27,1029,2,2019,0.018141573064652017,0.020980392651615932,0.015664463802084933
5,23,3,27,509,2,2019,0.010498345687771537,0.011176026232091752,0.009888806743748282
5,154,3,27,509,2,2019,0.02168063460763976,0.023117510521260827,0.020291261214063116
5,67,3,27,589,2,2019,0.09493288227200844,0.10120601655746018,0.08875022422804536
5,186,3,27,1029,2,2019,0.011893291941113202,0.013202935460137186,0.010682519145935616
5,57,3,27,509,2,2019,0.01905361428022533,0.02014944565481999,0.017951872926104798
5,187,3,27,589,2,2019,0.05620207548125535,0.060551280895916076,0.05197377277823513
5,154,3,27,976,2,2019,0.0863837959656105,0.09602868120602724,0.07756413025809973
5,12,3,27,976,2,2019,0.0651828853653638,0.0718154969180937,0.058964704960172414
5,132,3,27,976,2,2019,0.08149379651007801,0.08903754874227972,0.07377615239915375
5,165,3,27,976,2,2019,0.06518515457116184,0.07282796230706735,0.058568168811967296
5,111,3,27,491,2,2019,0.06906620420252088,0.07276070431760287,0.0654785647541267
5,57,3,27,491,2,2019,0.07616786123509765,0.07992842525233698,0.07247484817446279
5,143,3,27,1029,2,2019,0.007678693573053483,0.009475600080273431,0.006039182814309008
5,34,3,27,1029,2,2019,0.0068422745839910246,0.00795826509079734,0.005980738082350774
5,45,3,27,976,2,2019,0.053234826604078814,0.05884500001863393,0.04802050072315079
5,23,3,27,976,2,2019,0.13412658717269302,0.14763656518516619,0.12228019403320772
5,34,3,27,976,2,2019,0.056166165044166126,0.06260683454594246,0.05043868176576098
5,89,3,27,589,2,2019,0.06965468346546655,0.07443171886660051,0.06463639901252231
5,209,3,27,1029,2,2019,0.004028249550029077,0.005196268615014375,0.003103427266127864
5,422,3,27,976,2,2019,0.08554783266856958,0.0947802792396792,0.07753434209883196
5,111,3,27,509,2,2019,0.013768356364271027,0.0146157755329436,0.012890951104904898
5,176,3,27,491,2,2019,0.07139287623978754,0.07781056149400851,0.0660985398340086
5,111,3,27,589,2,2019,0.08306871023021187,0.08849838234390461,0.07749090979796132
5,187,3,27,509,2,2019,0.015467116806786746,0.01661248294911155,0.014349565765767125
5,121,3,27,976,2,2019,0.049900752069853546,0.05515067431747795,0.04500666796777674
5,133,3,27,491,2,2019,0.046694159768725575,0.04924478538648726,0.0442262154919255
5,67,3,27,976,2,2019,0.036668232823097884,0.04088960239970516,0.032734462785762385
5,24,3,27,491,2,2019,0.0712166644825275,0.07507230470416337,0.06764246175789496
5,155,3,27,509,2,2019,0.034656556744751196,0.03568242296860081,0.03356994475552119
5,45,3,27,509,2,2019,0.02808558536924633,0.029456153244191367,0.02666858216902676
5,45,3,27,1029,2,2019,0.014909530458555767,0.018449412727781538,0.012028165016826738
5,57,3,27,589,2,2019,0.10175737854798379,0.10998726921849573,0.09387383096716327
5,99,3,27,1029,2,2019,0.01457303329702384,0.01819259074893824,0.011684002802046452
5,422,3,27,1029,2,2019,0.016166487840054002,0.019001229589549685,0.013423707917005942
5,165,3,27,1029,2,2019,0.006830242550049253,0.008164168003283321,0.005785345762753506
5,176,3,27,509,2,2019,0.015280026508055737,0.016285282500133794,0.014264999830679706
5,133,3,27,509,2,2019,0.020956279989120474,0.022276153073159,0.019766468427642677
5,367,3,27,509,2,2019,0.034075180581779975,0.03582728972515344,0.032175667387415736
5,46,3,27,509,2,2019,0.028570913494040447,0.030068364355969716,0.027198053004129773
5,367,3,27,491,2,2019,0.05864848751929356,0.06199216730794676,0.05522424897065358
5,133,3,27,589,2,2019,0.11834665493242721,0.1256207723735131,0.11051633267847534
5,24,3,27,509,2,2019,0.01640560287123119,0.017357934555814955,0.015511140702500202
5,210,3,27,491,2,2019,0.06527231415599123,0.0704883207059366,0.060773313217960534
5,78,3,27,491,2,2019,0.06359241108858608,0.06748550129949207,0.05973845722159442
5,46,3,27,491,2,2019,0.07242505558905768,0.07611426339918707,0.06878933425162906
5,101,3,27,491,2,2019,0.07511726857062735,0.07974931165462389,0.07088928206200218
5,13,3,27,509,2,2019,0.02182343014822725,0.0232316629012746,0.020563979623455252
5,144,3,27,491,2,2019,0.08460197180322922,0.08869308577855041,0.08080888299811158
5,35,3,27,491,2,2019,0.08963105885724781,0.09431042679134431,0.08537907680772616
5,110,3,27,1029,2,2019,0.013428264708175095,0.016638422837963275,0.010902580136011572
5,68,3,27,491,2,2019,0.049009209779923936,0.0516855461783526,0.046603522545869386
5,24,3,27,589,2,2019,0.10807153222650442,0.11579486916658226,0.10038354952647101
5,35,3,27,509,2,2019,0.025301411149281108,0.026629942256678585,0.02411240714512552
5,78,3,27,1029,2,2019,0.023370306549519583,0.02903054891778719,0.018895359448216256
5,12,3,27,1029,2,2019,0.004401058725478362,0.0054833603868016875,0.0034088464024121918
5,143,3,27,976,2,2019,0.08992688485177913,0.09782318001363481,0.08231572081398796
5,46,3,27,589,2,2019,0.08594273503835387,0.09187936126706188,0.07991980623467168
5,367,3,27,589,2,2019,0.062404644198238865,0.06661711940143213,0.0579067714458803
5,522,3,27,491,2,2019,0.08649354177801505,0.09031365268646664,0.08244177969876937
5,101,3,27,589,2,2019,0.07004735595159156,0.07481623152735034,0.06486620632007939
5,57,3,27,1029,2,2019,0.01415831379702643,0.01791673260690045,0.011313790308904347
5,176,3,27,589,2,2019,0.060562645480347135,0.06515798628428819,0.056032698183798815
5,133,3,27,976,2,2019,0.07556701809263056,0.08235958087478558,0.06931395580696012
5,35,3,27,589,2,2019,0.09910764126007884,0.10614309809231326,0.0918503116179276
5,187,3,27,976,2,2019,0.034801366278333905,0.03869160627614052,0.0313226085656315
5,68,3,27,509,2,2019,0.02199212633815863,0.023239631579079986,0.020837017712130257
5,111,3,27,976,2,2019,0.045860765810176334,0.05031847631674512,0.04182972325868482
5,89,3,27,1029,2,2019,0.027797784648521555,0.03465153580117332,0.022300440107240797
5,122,3,27,491,2,2019,0.04653087988248719,0.0497375237050851,0.04349523823323006
5,144,3,27,589,2,2019,0.12063011304095561,0.12824628098903867,0.11335598714742638
5,154,3,27,1029,2,2019,0.007749141578871111,0.010219567361164828,0.005870706770491273
5,122,3,27,509,2,2019,0.015230980338518092,0.016229308350437264,0.014314105801373144
5,78,3,27,589,2,2019,0.06478298305312509,0.06896021584864251,0.06031789684575013
5,57,3,27,976,2,2019,0.028513705013417892,0.031802001840306605,0.02509520364501264
5,210,3,27,589,2,2019,0.06653814985088397,0.07099059105430644,0.06191436007805292
5,187,3,27,1029,2,2019,0.00310935443059515,0.004250954358052766,0.002148494771233617
5,68,3,27,589,2,2019,0.07436859416473905,0.07842810060228142,0.07054268566355
5,210,3,27,1029,2,2019,0.0032229757625930893,0.0042432760069057735,0.0024131470840162003
5,112,3,27,491,2,2019,0.07248027375637531,0.07662391276600311,0.0685434287787699
5,101,3,27,509,2,2019,0.029240454156056157,0.031077693718690475,0.027521186982037614
5,123,3,27,491,2,2019,0.04471937718822439,0.04802285505220424,0.041489807650876495
5,89,3,27,976,2,2019,0.037320820517518796,0.04145021025592099,0.0328891842444823
5,35,3,27,1029,2,2019,0.010876573614645018,0.012659265143640507,0.009259628820184926
5,101,3,27,976,2,2019,0.035381585260271485,0.040222261299308885,0.030667958872461997
5,122,3,27,589,2,2019,0.09225922683936608,0.09831276997146922,0.08606413053030963
5,35,3,27,976,2,2019,0.06839928287813393,0.07492068930620623,0.06218020032384561
5,79,3,27,491,2,2019,0.0617203369540427,0.06505814710929353,0.058483520538664784
5,144,3,27,976,2,2019,0.08087130529812539,0.08825671357386713,0.07370870837154386
5,24,3,27,976,2,2019,0.20251371041566765,0.22336721469903348,0.1853623974161205
5,112,3,27,509,2,2019,0.015759164580578595,0.016702758867418288,0.014770414891044624
5,176,3,27,1029,2,2019,0.004147945211664791,0.005264427228365253,0.0030840906689010234
5,522,3,27,589,2,2019,0.09788908081313641,0.104876398949882,0.09097278952949533
5,522,3,27,509,2,2019,0.019395062414919517,0.020722632179110034,0.018224033152591475
5,123,3,27,589,2,2019,0.10289910033550828,0.12520092126745094,0.08512581519033635
5,46,3,27,976,2,2019,0.06075618404771257,0.06782718267798345,0.05392410861877399
5,369,3,27,491,2,2019,0.06982591241566516,0.07342853844141883,0.06651587822877487
5,58,3,27,491,2,2019,0.085166830027625,0.08926898073631656,0.08110518541099554
5,144,3,27,509,2,2019,0.016985540224396974,0.018102169436648323,0.015880223831615997
5,367,3,27,976,2,2019,0.04490122528785085,0.050435710087422696,0.03978028203659792
5,25,3,27,509,2,2019,0.016363235690392306,0.017346760525752715,0.015437666791892003
5,25,3,27,491,2,2019,0.06828920374272879,0.0720505106182373,0.06467791528479007
5,13,3,27,491,2,2019,0.07003130063924626,0.07394886069316695,0.06615240893509636
5,68,3,27,976,2,2019,0.04982197456017096,0.05457484343426899,0.045362519423317746
5,23,3,27,1029,2,2019,0.007299689251037128,0.008991239020654795,0.005678616166054248
5,189,3,27,509,2,2019,0.013327143906608586,0.014216565945858918,0.01239150456191943
5,79,3,27,589,2,2019,0.058167059876914146,0.061886863417401135,0.05396130551171997
5,67,3,27,1029,2,2019,0.017088755665470454,0.019566714644045986,0.01480297262432068
5,78,3,27,976,2,2019,0.04026207256447913,0.04440314743759734,0.03602843738853747
5,176,3,27,976,2,2019,0.02890106301826916,0.031952651571486496,0.026176245253997466
5,36,3,27,491,2,2019,0.07530023835895833,0.07891783352294703,0.07193273439424962
5,200,3,27,491,2,2019,0.06441429300194193,0.07004212494563884,0.05985999111857209
5,14,3,27,491,2,2019,0.05860132021847309,0.062148225257277055,0.055296014357891284
5,102,3,27,491,2,2019,0.08239832333496204,0.08550655284461006,0.07926796015733469
5,58,3,27,589,2,2019,0.1124341046270606,0.12099440834643822,0.1040323511318128
5,200,3,27,509,2,2019,0.019658200182498756,0.0208925184499507,0.018451126039917335
5,367,3,27,1029,2,2019,0.03580404506793015,0.04428672522393576,0.028617167520914637
5,369,3,27,589,2,2019,0.12174176042692778,0.13033419770577054,0.11317153344304143
5,68,3,27,1029,2,2019,0.013954032762105033,0.01618442790412253,0.011956680380295702
5,155,3,27,491,2,2019,0.06579803804544576,0.06902877361525381,0.06265189667925826
5,58,3,27,1029,2,2019,0.019477963183502284,0.02392898608012827,0.015449003666144184
5,25,3,27,589,2,2019,0.11877129302471909,0.12748409910650646,0.11011085175624671
5,145,3,27,509,2,2019,0.010952882862138661,0.01194366032047375,0.010055425550149617
5,298,3,27,491,2,2019,0.07709075428863438,0.08133404492061011,0.07306672741024264
5,36,3,27,589,2,2019,0.09994428585743048,0.10703337395516963,0.09247363355819119
5,102,3,27,589,2,2019,0.08847951326630431,0.09407515497325658,0.08258528911520582
5,14,3,27,589,2,2019,0.11909201904642157,0.12710188672671954,0.11057079241766482
5,47,3,27,509,2,2019,0.02772813693587414,0.029216292148857962,0.02639618938538771
5,36,3,27,509,2,2019,0.032595398168374375,0.033765569690591045,0.03146692536687577
5,135,3,27,491,2,2019,0.05721037483848987,0.06117414046548117,0.053403125125569745
5,122,3,27,976,2,2019,0.05755228782730474,0.06242587719514967,0.052484098814907024
5,13,3,27,589,2,2019,0.1129057503129427,0.12053997901310014,0.10513370437295207
5,145,3,27,491,2,2019,0.08454469601456854,0.08863258563358593,0.08044636206036636
5,58,3,27,509,2,2019,0.014920581605605108,0.01597250413233156,0.013919211389848776
5,69,3,27,491,2,2019,0.05213283787028772,0.05451888225652484,0.04976078678700041
5,522,3,27,976,2,2019,0.07572154515536282,0.08454126135884345,0.06796984163101864
5,200,3,27,589,2,2019,0.0671836130276802,0.07162199332181698,0.062465647128526536
5,177,3,27,491,2,2019,0.07287412626658768,0.0788681903130968,0.06744811234079909
5,123,3,27,976,2,2019,0.03699947672861282,0.040643388661154294,0.033405362573928274
5,210,3,27,976,2,2019,0.04922737905827482,0.05477064051426697,0.04396559983038812
5,522,3,27,1029,2,2019,0.003879714468146775,0.005023983363688315,0.002798940425806774
5,298,3,27,589,2,2019,0.12609370273868625,0.13471518438548583,0.11721241883189268
5,135,3,27,509,2,2019,0.02785719743951027,0.0302779268948198,0.02573140036391101
5,80,3,27,491,2,2019,0.059234983514390875,0.06317645530870979,0.05558935575419956
5,13,3,27,1029,2,2019,0.00851212458302465,0.010467103862065072,0.006878747003904999
5,155,3,27,589,2,2019,0.10645755994053618,0.11357952960963486,0.0994856014512317
5,6,3,27,491,2,2019,0.06610539062518413,0.06996372746242102,0.062409390466207616
5,79,3,27,976,2,2019,0.06471185326244148,0.0713316093813025,0.05798115455714826
5,369,3,27,976,2,2019,0.11457030781353748,0.12535045153328403,0.10453198798237869
5,135,3,27,589,2,2019,0.07740334745586341,0.08196008891073178,0.07256643245866218
5,58,3,27,976,2,2019,0.04024091494999918,0.04452472169984867,0.036179903371269515
5,145,3,27,589,2,2019,0.1140352590977014,0.12244238146425425,0.10609186540394477
5,102,3,27,509,2,2019,0.03968468904631645,0.04119062364335403,0.03800710661635141
5,69,3,27,509,2,2019,0.016451398534061,0.017555951283039998,0.015393049560490044
5,112,3,27,1029,2,2019,0.014618402307425544,0.016393077308166686,0.012669593503934568
5,90,3,27,509,2,2019,0.04016348362100623,0.04322964573768351,0.03725280346437946
5,36,3,27,976,2,2019,0.06573855661010154,0.07252335690216273,0.05955662227052023
5,211,3,27,491,2,2019,0.06122674297875827,0.06632331030465663,0.05693043193820259
5,122,3,27,1029,2,2019,0.007891508090657737,0.010132302875693625,0.006287052606506389
5,156,3,27,1029,2,2019,0.007600989077874682,0.009721447258186782,0.0058794235147859525
5,79,3,27,509,2,2019,0.024155415340149276,0.025748655876858848,0.022579629656034578
5,80,3,27,589,2,2019,0.05986620684949855,0.06406921125408528,0.055450768305794415
5,6,3,27,589,2,2019,0.0869537589954762,0.09378591518873136,0.08011395214833743
5,177,3,27,589,2,2019,0.06178040160878509,0.06611255098822602,0.05742737995954188
5,113,3,27,509,2,2019,0.0134849518783417,0.01439035659187406,0.012603947580765058
5,101,3,27,1029,2,2019,0.03885880269909242,0.04612425374284779,0.03287122995947252
5,47,3,27,1029,2,2019,0.017809609598992922,0.021521309261113137,0.014796666590107765
5,14,3,27,1029,2,2019,0.005386043642690711,0.00626909836968248,0.004594933811844537
5,36,3,27,1029,2,2019,0.007981932625154951,0.009050778999973376,0.006994431042221324
5,369,3,27,509,2,2019,0.03216004660064749,0.03383369787624934,0.030555872931383916
5,25,3,27,1029,2,2019,0.007561610174398478,0.010367085323322449,0.0052140171437008755
5,14,3,27,976,2,2019,0.05094762177111387,0.0562998646331054,0.045978294853357964
5,102,3,27,976,2,2019,0.07729780414906323,0.08329688747247453,0.07168833739438077
5,90,3,27,491,2,2019,0.07094133896140138,0.07422853738045697,0.06770072714002243
5,146,3,27,491,2,2019,0.0850630357413427,0.08900590549849922,0.08102951384038913
5,59,3,27,491,2,2019,0.07703245029833303,0.0809270017742449,0.07332365711015845
5,6,3,27,1029,2,2019,0.010421744697260125,0.01190239420212648,0.009009539748559472
5,168,3,27,1029,2,2019,0.0036613169130140255,0.00456079379824939,0.0028772998084204593
5,90,3,27,1029,2,2019,0.023540613194708824,0.027115230914534983,0.020327267800343902
5,111,3,27,1029,2,2019,0.0078062120443786204,0.010308482630371537,0.005728045020500273
5,135,3,27,976,2,2019,0.052219909632059004,0.05713125600882251,0.047435041092241954
5,25,3,27,976,2,2019,0.12691390223285604,0.13925259120833317,0.11545611452046801
5,13,3,27,976,2,2019,0.06788688121746358,0.0747547604472348,0.06107010453953007
5,189,3,27,491,2,2019,0.06865479952920357,0.07491841754862036,0.06336562184026094
